,geo_code,geo_label,supermarket_15,supermarket_30,supermarket_45,supermarket_60,supermarket_75,supermarket_90,supermarket_105,supermarket_120,supermarket_pct_15,supermarket_pct_30,supermarket_pct_45,supermarket_pct_60,supermarket_pct_75,supermarket_pct_90,supermarket_pct_105,supermarket_pct_120,nearest_supermarket
26499,E01032581,Redbridge 034G,0,13,44,117,249,428,651,841,0.0,0.2007,0.6792,1.8061,3.8438,6.607,10.0494,12.9824,21.0
26500,E01032580,Barking and Dagenham 023F,0,12,45,103,217,391,591,792,0.0,0.1852,0.6947,1.59,3.3498,6.0358,9.1232,12.226,16.0
26501,E01000556,Brent 015D,4,28,101,258,454,699,913,1145,0.0617,0.4322,1.5591,3.9827,7.0083,10.7904,14.0939,17.6752,5.0
26502,E01000557,Brent 015E,3,23,93,227,424,670,874,1113,0.0463,0.355,1.4356,3.5042,6.5452,10.3427,13.4918,17.1812,7.0
26503,E01000554,Brent 015B,2,9,58,160,333,559,785,988,0.0309,0.1389,0.8953,2.4699,5.1405,8.6292,12.1179,15.2516,14.0
26504,E01000555,Brent 015C,3,12,72,183,362,603,822,1042,0.0463,0.1852,1.1115,2.8249,5.5881,9.3084,12.6891,16.0852,14.0
26505,E01000552,Brent 034D,3,23,103,284,484,744,990,1225,0.0463,0.355,1.59,4.3841,7.4714,11.485,15.2825,18.9102,12.0
26506,E01000553,Brent 015A,3,15,76,191,363,617,828,1055,0.0463,0.2316,1.1732,2.9484,5.6036,9.5245,12.7817,16.2859,10.0
26507,E01000550,Brent 034B,7,43,176,353,601,857,1088,1306,0.1081,0.6638,2.7169,5.4492,9.2776,13.2294,16.7953,20.1605,6.0
26508,E01000551,Brent 034C,4,22,108,286,483,736,994,1208,0.0617,0.3396,1.6672,4.4149,7.456,11.3615,15.3442,18.6477,11.0
26509,E01000558,Brent 015F,3,20,93,250,452,693,921,1150,0.0463,0.3087,1.4356,3.8592,6.9775,10.6977,14.2174,17.7524,12.0
26510,E01000559,Brent 018E,3,31,116,289,507,734,952,1178,0.0463,0.4785,1.7907,4.4613,7.8265,11.3307,14.6959,18.1846,7.0
26511,E01002506,Hillingdon 027E,2,17,53,131,236,388,591,838,0.0309,0.2624,0.8182,2.0222,3.6431,5.9895,9.1232,12.9361,6.0
26512,E01002587,Hounslow 016A,0,5,28,77,144,283,474,677,0.0,0.0772,0.4322,1.1886,2.2229,4.3686,7.3171,10.4508,16.0
26513,E01002507,Hillingdon 027F,1,11,35,89,175,315,484,690,0.0154,0.1698,0.5403,1.3739,2.7015,4.8626,7.4714,10.6514,13.0
26514,E01002586,Hounslow 013D,0,5,23,66,119,214,379,585,0.0,0.0772,0.355,1.0188,1.837,3.3035,5.8506,9.0306,22.0
26515,E01002504,Hillingdon 027D,2,7,26,82,154,259,415,590,0.0309,0.1081,0.4014,1.2658,2.3773,3.9981,6.4063,9.1077,12.0
26516,E01002585,Hounslow 013C,0,6,28,71,134,251,429,641,0.0,0.0926,0.4322,1.096,2.0685,3.8747,6.6224,9.895,19.0
26517,E01002505,Hillingdon 026D,1,9,31,78,156,262,422,606,0.0154,0.1389,0.4785,1.2041,2.4082,4.0445,6.5144,9.3547,0.0
26518,E01002584,Hounslow 013B,0,6,26,69,130,234,377,566,0.0,0.0926,0.4014,1.0651,2.0068,3.6122,5.8197,8.7373,16.0
26519,E01002502,Hillingdon 026C,3,9,32,83,163,287,443,632,0.0463,0.1389,0.494,1.2813,2.5162,4.4304,6.8385,9.7561,11.0
26520,E01002583,Hounslow 013A,0,7,29,72,138,244,399,599,0.0,0.1081,0.4477,1.1115,2.1303,3.7666,6.1593,9.2467,17.0
26521,E01002503,Hillingdon 027C,2,16,50,110,206,357,535,741,0.0309,0.247,0.7718,1.6981,3.18,5.511,8.2587,11.4387,9.0
26522,E01002582,Hounslow 008E,1,3,41,128,301,499,675,878,0.0154,0.0463,0.6329,1.9759,4.6465,7.703,10.4199,13.5536,15.0
26523,E01004506,Wandsworth 011A,2,20,109,293,503,689,898,1071,0.0309,0.3087,1.6826,4.523,7.7647,10.636,13.8623,16.5329,6.0
26524,E01004587,Wandsworth 009D,2,16,76,249,445,636,843,1026,0.0309,0.247,1.1732,3.8438,6.8694,9.8178,13.0133,15.8382,14.0
26525,E01002581,Hounslow 008D,1,13,60,170,364,537,737,935,0.0154,0.2007,0.9262,2.6243,5.619,8.2896,11.377,14.4335,15.0
26526,E01004507,Wandsworth 014E,3,22,106,278,479,672,877,1088,0.0463,0.3396,1.6363,4.2914,7.3943,10.3736,13.5381,16.7953,8.0
26527,E01004586,Wandsworth 009C,2,18,85,294,487,696,878,1082,0.0309,0.2779,1.3121,4.5384,7.5178,10.7441,13.5536,16.7027,8.0
26528,E01002501,Hillingdon 026B,2,13,40,91,174,305,453,652,0.0309,0.2007,0.6175,1.4048,2.686,4.7082,6.9929,10.0648,5.0
26529,E01002580,Hounslow 008C,1,12,62,175,373,554,745,951,0.0154,0.1852,0.9571,2.7015,5.7579,8.552,11.5005,14.6805,15.0
26530,E01004504,Wandsworth 020C,0,12,44,173,354,534,739,935,0.0,0.1852,0.6792,2.6706,5.4646,8.2433,11.4078,14.4335,19.0
26531,E01004585,Wandsworth 008D,2,18,90,297,494,706,886,1091,0.0309,0.2779,1.3893,4.5847,7.6258,10.8984,13.6771,16.8416,8.0
26532,E01004505,Wandsworth 014D,0,9,51,180,372,543,748,944,0.0,0.1389,0.7873,2.7786,5.7425,8.3822,11.5468,14.5724,16.0
26533,E01004584,Wandsworth 003D,1,5,64,238,446,640,854,1058,0.0154,0.0772,0.988,3.674,6.8848,9.8796,13.1831,16.3322,5.0
26534,E01004502,Wandsworth 020B,0,11,61,203,397,570,786,984,0.0,0.1698,0.9416,3.1337,6.1284,8.799,12.1334,15.1899,17.0
26535,E01004583,Wandsworth 001D,1,7,61,229,450,654,871,1069,0.0154,0.1081,0.9416,3.535,6.9466,10.0957,13.4455,16.502,0.0
26536,E01004503,Wandsworth 014C,1,14,65,216,421,599,807,1003,0.0154,0.2161,1.0034,3.3344,6.4989,9.2467,12.4575,15.4832,13.0
26537,E01004582,Wandsworth 001C,1,5,53,213,433,633,851,1065,0.0154,0.0772,0.8182,3.2881,6.6842,9.7715,13.1368,16.4403,7.0
26538,E01004500,Wandsworth 014A,1,8,63,210,412,584,796,991,0.0154,0.1235,0.9725,3.2417,6.36,9.0151,12.2877,15.2979,13.0
26539,E01004581,Wandsworth 004D,1,6,57,226,432,626,842,1041,0.0154,0.0926,0.8799,3.4887,6.6687,9.6635,12.9978,16.0698,7.0
26540,E01004501,Wandsworth 014B,1,9,60,217,416,583,798,989,0.0154,0.1389,0.9262,3.3498,6.4217,8.9997,12.3186,15.2671,12.0
26541,E01004580,Wandsworth 004C,1,9,66,258,459,666,850,1068,0.0154,0.1389,1.0188,3.9827,7.0855,10.281,13.1213,16.4866,12.0
26542,E01002508,Hillingdon 026E,3,11,32,74,152,264,411,582,0.0463,0.1698,0.494,1.1423,2.3464,4.0753,6.3446,8.9843,12.0
26543,E01002589,Hounslow 013E,0,4,18,59,104,220,430,621,0.0,0.0617,0.2779,0.9108,1.6054,3.3961,6.6379,9.5863,23.0
26544,E01002509,Hillingdon 017D,0,3,14,38,90,187,309,464,0.0,0.0463,0.2161,0.5866,1.3893,2.8867,4.77,7.1627,25.0
26545,E01002588,Hounslow 016B,0,4,21,61,124,241,434,653,0.0,0.0617,0.3242,0.9416,1.9142,3.7203,6.6996,10.0803,19.0
26546,E01004508,Wandsworth 012A,2,30,162,388,573,777,969,1162,0.0309,0.4631,2.5008,5.9895,8.8453,11.9944,14.9583,17.9376,11.0
26547,E01004589,Wandsworth 009E,2,16,80,264,455,653,836,1041,0.0309,0.247,1.2349,4.0753,7.0238,10.0803,12.9052,16.0698,10.0
26548,E01004509,Wandsworth 010A,1,12,79,260,454,652,840,1031,0.0154,0.1852,1.2195,4.0136,7.0083,10.0648,12.967,15.9154,12.0
26549,E01004588,Wandsworth 008E,2,27,143,352,532,752,952,1144,0.0309,0.4168,2.2075,5.4338,8.2124,11.6085,14.6959,17.6598,0.0
26550,E01001976,Haringey 011A,3,24,97,192,354,607,843,1012,0.0463,0.3705,1.4974,2.9639,5.4646,9.3702,13.0133,15.6221,10.0
26551,E01001977,Haringey 011B,2,18,87,166,316,572,813,990,0.0309,0.2779,1.343,2.5625,4.878,8.8299,12.5502,15.2825,14.0
26552,E01001974,Haringey 001C,2,33,110,229,415,642,866,1045,0.0309,0.5094,1.6981,3.535,6.4063,9.9105,13.3683,16.1315,12.0
26553,E01001975,Haringey 001D,1,17,84,162,320,544,784,943,0.0154,0.2624,1.2967,2.5008,4.9398,8.3977,12.1025,14.557,14.0
26554,E01001972,Haringey 004C,1,23,96,204,377,604,834,993,0.0154,0.355,1.4819,3.1491,5.8197,9.3239,12.8743,15.3288,13.0
26555,E01001973,Haringey 004D,1,19,93,193,366,590,814,972,0.0154,0.2933,1.4356,2.9793,5.6499,9.1077,12.5656,15.0046,14.0
26556,E01001970,Haringey 004B,1,28,105,214,402,632,854,1025,0.0154,0.4322,1.6209,3.3035,6.2056,9.7561,13.1831,15.8228,12.0
26557,E01001971,Haringey 001B,4,26,96,206,384,616,848,1012,0.0617,0.4014,1.4819,3.18,5.9278,9.5091,13.0905,15.6221,10.0
26558,E01001978,Haringey 011C,5,30,106,212,386,634,865,1026,0.0772,0.4631,1.6363,3.2726,5.9586,9.787,13.3529,15.8382,8.0
26559,E01001979,Haringey 011D,6,36,114,230,437,692,921,1115,0.0926,0.5557,1.7598,3.5505,6.7459,10.6823,14.2174,17.2121,7.0
26560,E01003926,Southwark 021F,6,26,97,277,478,698,890,1137,0.0926,0.4014,1.4974,4.276,7.3788,10.7749,13.7388,17.5517,0.0
26561,E01003927,Southwark 002A,2,35,189,412,663,873,1103,1333,0.0309,0.5403,2.9176,6.36,10.2346,13.4764,17.0269,20.5773,0.0
26562,E01003924,Southwark 021E,3,22,74,237,465,679,885,1117,0.0463,0.3396,1.1423,3.6585,7.1781,10.4816,13.6616,17.243,6.0
26563,E01003925,Southwark 020E,4,22,74,230,440,647,849,1085,0.0617,0.3396,1.1423,3.5505,6.7922,9.9877,13.1059,16.749,8.0
26564,E01003922,Southwark 021D,4,26,93,248,466,679,869,1078,0.0617,0.4014,1.4356,3.8283,7.1936,10.4816,13.4146,16.6409,0.0
26565,E01003923,Southwark 017A,4,23,81,248,484,697,906,1138,0.0617,0.355,1.2504,3.8283,7.4714,10.7595,13.9858,17.5672,7.0
26566,E01003920,Southwark 021B,6,26,88,253,465,682,873,1121,0.0926,0.4014,1.3584,3.9055,7.1781,10.5279,13.4764,17.3047,6.0
26567,E01003921,Southwark 021C,4,30,111,267,493,692,887,1120,0.0617,0.4631,1.7135,4.1216,7.6104,10.6823,13.6925,17.2893,0.0
26568,E01003929,Southwark 002B,4,39,181,416,672,885,1100,1320,0.0617,0.602,2.7941,6.4217,10.3736,13.6616,16.9805,20.3767,5.0
26569,E01002466,Hillingdon 010B,0,9,34,100,200,356,576,796,0.0,0.1389,0.5249,1.5437,3.0874,5.4955,8.8916,12.2877,17.0
26570,E01002467,Hillingdon 009B,0,9,43,124,239,394,618,857,0.0,0.1389,0.6638,1.9142,3.6894,6.0821,9.54,13.2294,20.0
26571,E01002464,Hillingdon 011E,0,9,34,108,210,362,583,803,0.0,0.1389,0.5249,1.6672,3.2417,5.5881,8.9997,12.3958,23.0
26572,E01002465,Hillingdon 009A,0,10,40,122,236,399,628,846,0.0,0.1544,0.6175,1.8833,3.6431,6.1593,9.6944,13.0596,18.0
26573,E01002462,Hillingdon 011D,0,1,12,46,119,230,396,609,0.0,0.0154,0.1852,0.7101,1.837,3.5505,6.113,9.401,27.0
26574,E01002463,Hillingdon 013B,0,4,33,90,196,349,559,771,0.0,0.0617,0.5094,1.3893,3.0256,5.3875,8.6292,11.9018,24.0
26575,E01004466,Waltham Forest 015C,1,17,87,192,377,638,886,1037,0.0154,0.2624,1.343,2.9639,5.8197,9.8487,13.6771,16.008,15.0
26576,E01002460,Hillingdon 011C,0,9,41,117,224,391,604,829,0.0,0.1389,0.6329,1.8061,3.4579,6.0358,9.3239,12.7972,22.0
26577,E01002461,Hillingdon 013A,0,2,19,58,135,257,393,601,0.0,0.0309,0.2933,0.8953,2.084,3.9673,6.0667,9.2776,19.0
26578,E01004464,Waltham Forest 013C,0,17,95,190,385,638,889,1044,0.0,0.2624,1.4665,2.933,5.9432,9.8487,13.7234,16.1161,16.0
26579,E01004465,Waltham Forest 015B,0,15,74,172,350,594,841,1006,0.0,0.2316,1.1423,2.6551,5.4029,9.1695,12.9824,15.5295,18.0
26580,E01004462,Waltham Forest 011E,6,25,100,211,422,675,916,1083,0.0926,0.3859,1.5437,3.2572,6.5144,10.4199,14.1402,16.7181,3.0
26581,E01004463,Waltham Forest 012E,2,14,67,162,327,567,807,982,0.0309,0.2161,1.0343,2.5008,5.0479,8.7527,12.4575,15.159,8.0
26582,E01004460,Waltham Forest 011D,4,22,95,200,390,645,894,1043,0.0617,0.3396,1.4665,3.0874,6.0204,9.9568,13.8006,16.1006,12.0
26583,E01004461,Waltham Forest 014E,4,39,126,270,506,755,967,1172,0.0617,0.602,1.945,4.168,7.8111,11.6548,14.9274,18.092,0.0
26584,E01002468,Hillingdon 010C,1,11,36,116,217,368,592,811,0.0154,0.1698,0.5557,1.7907,3.3498,5.6808,9.1386,12.5193,15.0
26585,E01002469,Hillingdon 010D,0,9,34,114,214,366,589,810,0.0,0.1389,0.5249,1.7598,3.3035,5.6499,9.0923,12.5039,20.0
26586,E01004468,Waltham Forest 015E,0,14,62,156,307,513,771,954,0.0,0.2161,0.9571,2.4082,4.7391,7.9191,11.9018,14.7268,22.0
26587,E01004469,Waltham Forest 013D,0,14,67,155,310,494,737,937,0.0,0.2161,1.0343,2.3927,4.7854,7.6258,11.377,14.4643,18.0
26588,E01000406,Bexley 005C,0,3,19,48,97,203,394,588,0.0,0.0463,0.2933,0.741,1.4974,3.1337,6.0821,9.0769,18.0
26589,E01000486,Brent 006D,0,14,67,166,343,534,776,999,0.0,0.2161,1.0343,2.5625,5.2948,8.2433,11.979,15.4214,16.0
26590,E01000407,Bexley 005D,1,7,26,51,111,226,410,608,0.0154,0.1081,0.4014,0.7873,1.7135,3.4887,6.3291,9.3856,15.0
26591,E01000485,Brent 006C,3,16,63,170,323,514,760,978,0.0463,0.247,0.9725,2.6243,4.9861,7.9345,11.732,15.0973,14.0
26592,E01000404,Bexley 004B,3,6,28,61,129,259,457,665,0.0463,0.0926,0.4322,0.9416,1.9914,3.9981,7.0546,10.2655,10.0
26593,E01000484,Brent 006B,0,13,52,138,295,477,732,933,0.0,0.2007,0.8027,2.1303,4.5539,7.3634,11.2998,14.4026,17.0
26594,E01000405,Bexley 004C,1,5,19,49,98,209,393,578,0.0154,0.0772,0.2933,0.7564,1.5128,3.2263,6.0667,8.9225,15.0
26595,E01000483,Brent 009D,2,14,58,149,314,520,764,980,0.0309,0.2161,0.8953,2.3001,4.8472,8.0272,11.7938,15.1281,0.0
26596,E01000402,Bexley 005B,0,8,27,54,120,255,452,664,0.0,0.1235,0.4168,0.8336,1.8524,3.9364,6.9775,10.2501,17.0
26597,E01000482,Brent 009C,5,25,86,217,390,641,869,1099,0.0772,0.3859,1.3276,3.3498,6.0204,9.895,13.4146,16.9651,0.0
26598,E01000403,Bexley 004A,1,6,31,64,144,300,503,705,0.0154,0.0926,0.4785,0.988,2.2229,4.6311,7.7647,10.883,0.0
26599,E01000481,Brent 009B,1,17,73,203,371,615,839,1063,0.0154,0.2624,1.1269,3.1337,5.7271,9.4937,12.9515,16.4094,15.0
26600,E01000400,Bexley 029C,0,17,44,104,222,405,610,810,0.0,0.2624,0.6792,1.6054,3.427,6.2519,9.4165,12.5039,18.0
26601,E01000480,Brent 006A,1,14,70,186,358,598,824,1044,0.0154,0.2161,1.0806,2.8713,5.5264,9.2312,12.72,16.1161,15.0
26602,E01000401,Bexley 013A,3,17,44,91,204,389,599,777,0.0463,0.2624,0.6792,1.4048,3.1491,6.0049,9.2467,11.9944,12.0
26603,E01000489,Brent 030A,1,20,83,222,398,636,862,1094,0.0154,0.3087,1.2813,3.427,6.1439,9.8178,13.3066,16.8879,10.0
26604,E01000408,Bexley 004D,3,6,28,59,127,282,474,678,0.0463,0.0926,0.4322,0.9108,1.9605,4.3532,7.3171,10.4662,13.0
26605,E01000488,Brent 022A,1,18,71,192,366,599,823,1050,0.0154,0.2779,1.096,2.9639,5.6499,9.2467,12.7045,16.2087,11.0
26606,E01000409,Bexley 016C,2,12,34,79,171,321,520,716,0.0309,0.1852,0.5249,1.2195,2.6397,4.9552,8.0272,11.0528,12.0
26607,E01001826,Hackney 004E,3,26,97,196,380,626,872,1037,0.0463,0.4014,1.4974,3.0256,5.866,9.6635,13.4609,16.008,8.0
26608,E01001827,Hackney 029D,2,24,85,163,324,540,776,973,0.0309,0.3705,1.3121,2.5162,5.0015,8.3359,11.979,15.0201,13.0
26609,E01001824,Hackney 004D,3,31,92,177,352,591,845,1012,0.0463,0.4785,1.4202,2.7323,5.4338,9.1232,13.0441,15.6221,10.0
26610,E01001825,Hackney 001E,3,23,92,198,397,650,895,1061,0.0463,0.355,1.4202,3.0565,6.1284,10.034,13.816,16.3785,5.0
26611,E01001822,Hackney 029C,1,24,88,175,353,567,797,976,0.0154,0.3705,1.3584,2.7015,5.4492,8.7527,12.3032,15.0664,15.0
26612,E01001823,Hackney 001D,2,10,75,156,319,567,820,993,0.0309,0.1544,1.1578,2.4082,4.9244,8.7527,12.6582,15.3288,11.0
26613,E01001820,Hackney 024E,1,14,84,203,404,646,869,1062,0.0154,0.2161,1.2967,3.1337,6.2365,9.9722,13.4146,16.3939,15.0
26614,E01001821,Hackney 024F,1,11,90,220,425,656,885,1078,0.0154,0.1698,1.3893,3.3961,6.5607,10.1266,13.6616,16.6409,13.0
26615,E01001828,Hackney 028B,0,13,72,147,316,518,759,958,0.0,0.2007,1.1115,2.2692,4.878,7.9963,11.7166,14.7885,17.0
26616,E01001829,Hackney 009C,3,24,91,195,374,606,841,1008,0.0463,0.3705,1.4048,3.0102,5.7734,9.3547,12.9824,15.5604,12.0
26617,E01003897,Richmond upon Thames 014D,1,12,59,183,382,576,760,919,0.0154,0.1852,0.9108,2.8249,5.8969,8.8916,11.732,14.1865,7.0
26618,E01003816,Richmond upon Thames 012C,0,6,28,105,252,395,560,700,0.0,0.0926,0.4322,1.6209,3.8901,6.0976,8.6446,10.8058,16.0
26619,E01003896,Richmond upon Thames 014C,3,12,53,172,372,568,742,908,0.0463,0.1852,0.8182,2.6551,5.7425,8.7681,11.4542,14.0167,0.0
26620,E01003817,Richmond upon Thames 012D,0,6,20,84,214,351,515,643,0.0,0.0926,0.3087,1.2967,3.3035,5.4183,7.95,9.9259,18.0
26621,E01003895,Richmond upon Thames 009D,3,10,40,137,320,521,705,876,0.0463,0.1544,0.6175,2.1149,4.9398,8.0426,10.883,13.5227,6.0
26622,E01003814,Richmond upon Thames 019C,2,5,27,57,167,317,499,667,0.0309,0.0772,0.4168,0.8799,2.578,4.8935,7.703,10.2964,9.0
26623,E01003894,Richmond upon Thames 009C,3,11,48,144,318,508,681,859,0.0463,0.1698,0.741,2.2229,4.9089,7.8419,10.5125,13.2603,8.0
26624,E01003815,Richmond upon Thames 019D,0,5,24,53,141,284,454,620,0.0,0.0772,0.3705,0.8182,2.1766,4.3841,7.0083,9.5709,16.0
26625,E01003893,Richmond upon Thames 009B,3,10,42,142,320,507,672,860,0.0463,0.1544,0.6483,2.192,4.9398,7.8265,10.3736,13.2757,0.0
26626,E01003812,Richmond upon Thames 018B,2,9,30,75,207,352,544,697,0.0309,0.1389,0.4631,1.1578,3.1954,5.4338,8.3977,10.7595,0.0
26627,E01003892,Richmond upon Thames 009A,3,11,45,151,328,515,684,871,0.0463,0.1698,0.6947,2.331,5.0633,7.95,10.5588,13.4455,7.0
26628,E01003813,Richmond upon Thames 019B,1,6,21,52,140,289,462,623,0.0154,0.0926,0.3242,0.8027,2.1612,4.4613,7.1318,9.6172,15.0
26629,E01000766,Bromley 027C,0,10,46,114,232,408,583,776,0.0,0.1544,0.7101,1.7598,3.5814,6.2982,8.9997,11.979,17.0
26630,E01003891,Richmond upon Thames 018D,1,7,23,62,185,334,510,681,0.0154,0.1081,0.355,0.9571,2.8558,5.1559,7.8728,10.5125,14.0
26631,E01003810,Richmond upon Thames 019A,2,5,27,65,185,333,504,657,0.0309,0.0772,0.4168,1.0034,2.8558,5.1405,7.7802,10.142,5.0
26632,E01000767,Bromley 027D,0,8,45,102,211,397,587,783,0.0,0.1235,0.6947,1.5746,3.2572,6.1284,9.0614,12.0871,19.0
26633,E01003890,Richmond upon Thames 018C,2,5,25,69,199,349,537,686,0.0309,0.0772,0.3859,1.0651,3.0719,5.3875,8.2896,10.5897,13.0
26634,E01003811,Richmond upon Thames 018A,2,6,26,70,204,343,535,685,0.0309,0.0926,0.4014,1.0806,3.1491,5.2948,8.2587,10.5743,6.0
26635,E01000764,Bromley 027B,0,8,36,99,204,390,576,755,0.0,0.1235,0.5557,1.5282,3.1491,6.0204,8.8916,11.6548,24.0
26636,E01000765,Bromley 034D,0,12,45,110,220,399,581,777,0.0,0.1852,0.6947,1.6981,3.3961,6.1593,8.9688,11.9944,20.0
26637,E01000762,Bromley 018D,0,11,42,112,244,435,623,788,0.0,0.1698,0.6483,1.7289,3.7666,6.715,9.6172,12.1642,22.0
26638,E01000763,Bromley 027A,0,10,39,113,220,400,574,769,0.0,0.1544,0.602,1.7444,3.3961,6.1747,8.8608,11.8709,22.0
26639,E01000760,Bromley 034B,1,6,30,71,166,330,513,680,0.0154,0.0926,0.4631,1.096,2.5625,5.0942,7.9191,10.4971,0.0
26640,E01000761,Bromley 034C,1,5,28,67,150,317,480,669,0.0154,0.0772,0.4322,1.0343,2.3155,4.8935,7.4097,10.3273,7.0
26641,E01003899,Richmond upon Thames 015B,0,11,28,83,214,375,568,730,0.0,0.1698,0.4322,1.2813,3.3035,5.7888,8.7681,11.2689,17.0
26642,E01003898,Richmond upon Thames 015A,1,9,31,95,241,417,597,758,0.0154,0.1389,0.4785,1.4665,3.7203,6.4372,9.2158,11.7011,14.0
26643,E01003819,Richmond upon Thames 017B,0,4,13,58,169,319,471,608,0.0,0.0617,0.2007,0.8953,2.6088,4.9244,7.2708,9.3856,26.0
26644,E01000768,Bromley 034E,1,7,42,97,211,397,585,767,0.0154,0.1081,0.6483,1.4974,3.2572,6.1284,9.0306,11.8401,15.0
26645,E01000769,Bromley 024A,0,6,27,73,169,330,508,702,0.0,0.0926,0.4168,1.1269,2.6088,5.0942,7.8419,10.8367,24.0
26646,E01002756,Islington 001B,7,37,106,231,454,692,929,1123,0.1081,0.5712,1.6363,3.5659,7.0083,10.6823,14.3408,17.3356,10.0
26647,E01002757,Islington 002C,3,22,67,154,311,549,784,976,0.0463,0.3396,1.0343,2.3773,4.8009,8.4748,12.1025,15.0664,12.0
26648,E01002754,Islington 002B,5,31,82,182,342,572,817,1003,0.0772,0.4785,1.2658,2.8095,5.2794,8.8299,12.6119,15.4832,5.0
26649,E01002755,Islington 001A,6,32,88,202,405,646,881,1053,0.0926,0.494,1.3584,3.1182,6.2519,9.9722,13.5999,16.255,12.0
26650,E01002752,Islington 009E,1,49,120,271,515,769,960,1190,0.0154,0.7564,1.8524,4.1834,7.95,11.8709,14.8194,18.3699,6.0
26651,E01002753,Islington 002A,5,29,83,188,365,611,857,1016,0.0772,0.4477,1.2813,2.9021,5.6345,9.4319,13.2294,15.6839,4.0
26652,E01004756,Westminster 006E,1,21,111,284,513,770,1022,1286,0.0154,0.3242,1.7135,4.3841,7.9191,11.8864,15.7765,19.8518,11.0
26653,E01004757,Westminster 010C,2,34,144,320,566,827,1098,1360,0.0309,0.5249,2.2229,4.9398,8.7373,12.7663,16.9497,20.9941,14.0
26654,E01002751,Islington 005E,8,53,130,295,542,802,991,1245,0.1235,0.8182,2.0068,4.5539,8.3668,12.3804,15.2979,19.2189,6.0
26655,E01004754,Westminster 010A,1,24,119,298,527,785,1060,1314,0.0154,0.3705,1.837,4.6002,8.1352,12.1179,16.3631,20.284,13.0
26656,E01004755,Westminster 010B,1,23,94,253,452,737,986,1259,0.0154,0.355,1.4511,3.9055,6.9775,11.377,15.2207,19.435,9.0
26657,E01004752,Westminster 022D,3,36,188,404,657,865,1120,1351,0.0463,0.5557,2.9021,6.2365,10.142,13.3529,17.2893,20.8552,5.0
26658,E01004753,Westminster 022E,2,30,161,381,623,843,1091,1327,0.0309,0.4631,2.4853,5.8814,9.6172,13.0133,16.8416,20.4847,5.0
26659,E01004750,Westminster 023E,2,27,188,412,655,871,1142,1370,0.0309,0.4168,2.9021,6.36,10.1111,13.4455,17.6289,21.1485,6.0
26660,E01004751,Westminster 022C,2,25,155,388,628,845,1105,1329,0.0309,0.3859,2.3927,5.9895,9.6944,13.0441,17.0577,20.5156,6.0
26661,E01002758,Islington 001C,6,29,77,178,355,602,853,1012,0.0926,0.4477,1.1886,2.7478,5.4801,9.293,13.1676,15.6221,11.0
26662,E01002759,Islington 002D,4,28,71,163,328,563,801,989,0.0617,0.4322,1.096,2.5162,5.0633,8.691,12.3649,15.2671,8.0
26663,E01000656,Bromley 039C,0,0,8,28,68,142,285,408,0.0,0.0,0.1235,0.4322,1.0497,2.192,4.3995,6.2982,34.0
26664,E01000657,Bromley 039D,0,0,11,30,80,162,313,441,0.0,0.0,0.1698,0.4631,1.2349,2.5008,4.8317,6.8077,32.0
26665,E01000654,Bromley 039A,0,0,7,22,56,128,243,383,0.0,0.0,0.1081,0.3396,0.8645,1.9759,3.7512,5.9123,36.0
26666,E01000655,Bromley 039B,0,0,6,19,44,109,209,355,0.0,0.0,0.0926,0.2933,0.6792,1.6826,3.2263,5.4801,41.0
26667,E01000652,Bromley 022B,0,7,24,90,197,351,521,711,0.0,0.1081,0.3705,1.3893,3.0411,5.4183,8.0426,10.9756,18.0
26668,E01000653,Bromley 016D,1,8,33,97,216,385,586,763,0.0154,0.1235,0.5094,1.4974,3.3344,5.9432,9.046,11.7783,15.0
26669,E01000650,Bromley 022A,0,8,33,114,233,400,599,789,0.0,0.1235,0.5094,1.7598,3.5968,6.1747,9.2467,12.1797,17.0
26670,E01000651,Bromley 020A,2,7,37,123,243,414,606,779,0.0309,0.1081,0.5712,1.8987,3.7512,6.3909,9.3547,12.0253,9.0
26671,E01000658,Bromley 042A,0,0,8,28,69,142,286,407,0.0,0.0,0.1235,0.4322,1.0651,2.192,4.4149,6.2828,35.0
26672,E01000659,Bromley 039E,0,0,7,27,66,137,266,399,0.0,0.0,0.1081,0.4168,1.0188,2.1149,4.1062,6.1593,35.0
26673,E01002606,Hounslow 026C,0,7,18,48,106,239,408,569,0.0,0.1081,0.2779,0.741,1.6363,3.6894,6.2982,8.7836,22.0
26674,E01002687,Hounslow 029A,1,16,69,188,371,564,763,964,0.0154,0.247,1.0651,2.9021,5.7271,8.7064,11.7783,14.8811,6.0
26675,E01002607,Hounslow 026D,0,7,23,58,148,310,480,629,0.0,0.1081,0.355,0.8953,2.2847,4.7854,7.4097,9.7098,18.0
26676,E01002686,Hounslow 006E,1,14,38,102,216,433,597,759,0.0154,0.2161,0.5866,1.5746,3.3344,6.6842,9.2158,11.7166,14.0
26677,E01002604,Hounslow 026A,0,5,20,46,113,273,472,624,0.0,0.0772,0.3087,0.7101,1.7444,4.2143,7.2862,9.6326,21.0
26678,E01002605,Hounslow 026B,0,12,23,55,137,301,477,628,0.0,0.1852,0.355,0.849,2.1149,4.6465,7.3634,9.6944,16.0
